,date,rates
CLP,2016-08-01,735.144769
CNY,2016-08-01,7.419924
COP,2016-08-01,3449.405173
CRC,2016-08-01,606.882672
CUC,2016-08-01,1.111486
CUP,2016-08-01,1.117104
CVE,2016-08-01,110.25496
CZK,2016-08-01,27.029668
DJF,2016-08-01,196.492881
DKK,2016-08-01,7.440601
DOP,2016-08-01,50.759731
DZD,2016-08-01,122.285825
EGP,2016-08-01,9.919482
ERN,2016-08-01,17.459476
ETB,2016-08-01,24.352159
EUR,2016-08-01,1.0
FJD,2016-08-01,2.309547
FKP,2016-08-01,0.847077
GBP,2016-08-01,0.8473769999999999
GEL,2016-08-01,2.623669
GGP,2016-08-01,0.8474069999999999
GHS,2016-08-01,4.401522
GIP,2016-08-01,0.8474079999999999
GMD,2016-08-01,47.307978
GNF,2016-08-01,10020.132065
GTQ,2016-08-01,8.444505
GYD,2016-08-01,228.999599
HKD,2016-08-01,8.668917
HNL,2016-08-01,25.513882
HRK,2016-08-01,7.447963
HTG,2016-08-01,70.286141
HUF,2016-08-01,310.791652
IDR,2016-08-01,14594.539982
ILS,2016-08-01,4.252726
IMP,2016-08-01,0.8474069999999999
INR,2016-08-01,74.510911
IQD,2016-08-01,1304.851267
IRR,2016-08-01,33584.756252
ISK,2016-08-01,133.032048
JEP,2016-08-01,0.8474069999999999
JMD,2016-08-01,141.220185
JOD,2016-08-01,0.790663
JPY,2016-08-01,114.335622
KES,2016-08-01,113.159353
KGS,2016-08-01,76.135127
KHR,2016-08-01,4550.950145
KMF,2016-08-01,492.181738
KPW,2016-08-01,1005.364257
KRW,2016-08-01,1236.319211
KWD,2016-08-01,0.33624899999999996
KYD,2016-08-01,0.9159309999999999
KZT,2016-08-01,392.706495
LAK,2016-08-01,9029.289189
LBP,2016-08-01,1683.984296
LKR,2016-08-01,163.070102
LRD,2016-08-01,100.536529
LSL,2016-08-01,15.516259
LTL,2016-08-01,3.405612
LVL,2016-08-01,0.693198
LYD,2016-08-01,1.547096
MAD,2016-08-01,10.886756
MDL,2016-08-01,21.972973
MGA,2016-08-01,3308.76588
MKD,2016-08-01,61.282547
MMK,2016-08-01,1321.495379
MNT,2016-08-01,2305.635797
MOP,2016-08-01,8.92878
MRO,2016-08-01,392.091723
MUR,2016-08-01,39.432625
MVR,2016-08-01,16.700347
MWK,2016-08-01,794.405469
MXN,2016-08-01,21.06607
MYR,2016-08-01,4.49009
MZN,2016-08-01,77.21199
NAD,2016-08-01,15.551849
NGN,2016-08-01,356.894215
NIO,2016-08-01,31.669168
NOK,2016-08-01,9.490428
NPR,2016-08-01,119.4708
NZD,2016-08-01,1.557087
OMR,2016-08-01,0.42963
PAB,2016-08-01,1.121143
PEN,2016-08-01,3.740851
PGK,2016-08-01,3.536093
PHP,2016-08-01,52.513532
PKR,2016-08-01,116.946224
PLN,2016-08-01,4.359368
PYG,2016-08-01,6150.596102
QAR,2016-08-01,4.066363
RON,2016-08-01,4.448845
RSD,2016-08-01,122.835984
RUB,2016-08-01,74.711985
RWF,2016-08-01,877.21399
SAR,2016-08-01,4.189039
SBD,2016-08-01,8.755162
SCR,2016-08-01,14.750936
SDG,2016-08-01,6.78089
SEK,2016-08-01,9.5962
SGD,2016-08-01,1.4993889999999999
SHP,2016-08-01,0.847409
SLL,2016-08-01,6131.605774
SOS,2016-08-01,608.804456
SRD,2016-08-01,7.863907
STD,2016-08-01,24494.028182
SVC,2016-08-01,9.743318
SYP,2016-08-01,240.505511
SZL,2016-08-01,15.518802
THB,2016-08-01,38.84089
TJS,2016-08-01,8.788897
TMT,2016-08-01,3.798043
TND,2016-08-01,2.468457
TOP,2016-08-01,2.506376
TRY,2016-08-01,3.338928
TTD,2016-08-01,7.462233
TWD,2016-08-01,35.254777
TZS,2016-08-01,2439.684118
UAH,2016-08-01,27.703374
UGX,2016-08-01,3779.053598
USD,2016-08-01,1.117072
UYU,2016-08-01,33.266392
UZS,2016-08-01,3300.946033
VEF,2016-08-01,11.142566
VND,2016-08-01,24882.769086
VUV,2016-08-01,121.984211
WST,2016-08-01,2.863723
XAF,2016-08-01,655.598147
XAG,2016-08-01,0.054611
XAU,2016-08-01,0.0008259999999999999
XCD,2016-08-01,3.015826
XDR,2016-08-01,0.799661
XOF,2016-08-01,656.111956
XPF,2016-08-01,118.521291
YER,2016-08-01,278.932766
ZAR,2016-08-01,15.547289
ZMK,2016-08-01,5759.736067
ZMW,2016-08-01,11.483583
ZWL,2016-08-01,360.093616
AED,2016-07-01,4.090929
AFN,2016-07-01,76.269771
ALL,2016-07-01,137.022498
AMD,2016-07-01,531.009133
ANG,2016-07-01,1.9868009999999998
AOA,2016-07-01,184.710958
ARS,2016-07-01,16.746982
AUD,2016-07-01,1.484337
AWG,2016-07-01,1.9974750000000001
AZN,2016-07-01,1.729895
BAM,2016-07-01,1.9583490000000001
BBD,2016-07-01,2.227668
BDT,2016-07-01,87.175451
BGN,2016-07-01,1.956813
BHD,2016-07-01,0.42018000000000005
BIF,2016-07-01,1848.808215
BMD,2016-07-01,1.113834
BND,2016-07-01,1.496636
BOB,2016-07-01,7.667551
BRL,2016-07-01,3.603447
BSD,2016-07-01,1.113834
BTC,2016-07-01,0.001637
BTN,2016-07-01,75.12293
BWP,2016-07-01,12.07698
BYN,2016-07-01,2.243083
BYR,2016-07-01,22428.587837
BZD,2016-07-01,2.228641
CAD,2016-07-01,1.439204
CDF,2016-07-01,1050.424371
CHF,2016-07-01,1.085129
CLF,2016-07-01,0.027954
CLP,2016-07-01,736.522716
CNY,2016-07-01,7.411279
COP,2016-07-01,3273.585431
CRC,2016-07-01,607.935515
CUC,2016-07-01,1.113834
CUP,2016-07-01,27.543309
CVE,2016-07-01,110.334003
CZK,2016-07-01,27.112854
DJF,2016-07-01,197.612496
DKK,2016-07-01,7.445617
DOP,2016-07-01,51.160336
DZD,2016-07-01,122.748162
EGP,2016-07-01,9.889479
ERN,2016-07-01,16.705836
ETB,2016-07-01,24.385052
EUR,2016-07-01,1.0
FJD,2016-07-01,2.312913
FKP,2016-07-01,0.8391959999999999
GBP,2016-07-01,0.8391959999999999
GEL,2016-07-01,2.5795719999999998
GGP,2016-07-01,0.8391959999999999
GHS,2016-07-01,4.387469
GIP,2016-07-01,0.8391959999999999
GMD,2016-07-01,47.481098
GNF,2016-07-01,9934.837829
GTQ,2016-07-01,8.502385
GYD,2016-07-01,228.498368
HKD,2016-07-01,8.641183
HNL,2016-07-01,25.343484
HRK,2016-07-01,7.521082
HTG,2016-07-01,70.093061
HUF,2016-07-01,316.904322
IDR,2016-07-01,14636.982995
ILS,2016-07-01,4.287681
IMP,2016-07-01,0.8391959999999999
INR,2016-07-01,74.934607
IQD,2016-07-01,1300.196782
IRR,2016-07-01,33874.470929
ISK,2016-07-01,136.671976
JEP,2016-07-01,0.8391959999999999
JMD,2016-07-01,140.704054
JOD,2016-07-01,0.789138
JPY,2016-07-01,114.259078
KES,2016-07-01,112.5813
KGS,2016-07-01,75.103197
KHR,2016-07-01,4531.738695
KMF,2016-07-01,486.949304
KPW,2016-07-01,1002.550679
KRW,2016-07-01,1279.73565
KWD,2016-07-01,0.336019
KYD,2016-07-01,0.917682
KZT,2016-07-01,376.062038
LAK,2016-07-01,9007.10626
LBP,2016-07-01,1680.170055
LKR,2016-07-01,162.468368
LRD,2016-07-01,100.812041
LSL,2016-07-01,16.277111
LTL,2016-07-01,3.426699
LVL,2016-07-01,0.699642
LYD,2016-07-01,1.533669
MAD,2016-07-01,10.874402
MDL,2016-07-01,22.035787
MGA,2016-07-01,3587.331997
MKD,2016-07-01,61.553787
MMK,2016-07-01,1306.864001
MNT,2016-07-01,2204.462761
MOP,2016-07-01,8.895091
MRO,2016-07-01,395.362182
MUR,2016-07-01,39.430246
MVR,2016-07-01,16.863444
MWK,2016-07-01,786.787595
MXN,2016-07-01,20.479049
MYR,2016-07-01,4.45441
MZN,2016-07-01,70.611496
NAD,2016-07-01,16.279116
NGN,2016-07-01,314.275897
NIO,2016-07-01,31.773212
NOK,2016-07-01,9.300062
NPR,2016-07-01,120.009468
NZD,2016-07-01,1.552782
OMR,2016-07-01,0.42875399999999997
PAB,2016-07-01,1.113834
PEN,2016-07-01,3.660907
PGK,2016-07-01,3.5227779999999997
PHP,2016-07-01,52.320172
PKR,2016-07-01,116.581755
PLN,2016-07-01,4.41617
PYG,2016-07-01,6249.175763
QAR,2016-07-01,4.055991
RON,2016-07-01,4.521304
RSD,2016-07-01,123.352172
RUB,2016-07-01,71.11517
RWF,2016-07-01,838.168022
SAR,2016-07-01,4.177347
SBD,2016-07-01,8.803063
SCR,2016-07-01,14.68366
SDG,2016-07-01,6.764018
SEK,2016-07-01,9.404677
SGD,2016-07-01,1.49913
SHP,2016-07-01,0.8391959999999999
SLL,2016-07-01,6117.175317
SOS,2016-07-01,652.944977
SRD,2016-07-01,7.838605
STD,2016-07-01,24523.72466
SVC,2016-07-01,9.732592
SYP,2016-07-01,241.204424
SZL,2016-07-01,16.306516
THB,2016-07-01,39.085698
TJS,2016-07-01,8.763644
TMT,2016-07-01,3.866599
TND,2016-07-01,2.440454
TOP,2016-07-01,2.516318
TRY,2016-07-01,3.229492
TTD,2016-07-01,7.398429
TWD,2016-07-01,35.872555
TZS,2016-07-01,2445.22533
UAH,2016-07-01,27.6271
UGX,2016-07-01,3780.879186
USD,2016-07-01,1.113834
UYU,2016-07-01,34.029673
UZS,2016-07-01,3284.695923
VEF,2016-07-01,11.114391
VND,2016-07-01,24851.061855
VUV,2016-07-01,120.695033
WST,2016-07-01,2.874805
XAF,2016-07-01,657.578844
XAG,2016-07-01,0.056368999999999995
XAU,2016-07-01,0.0008259999999999999
XCD,2016-07-01,3.010715
XDR,2016-07-01,0.797075
XOF,2016-07-01,660.654691
XPF,2016-07-01,119.36595
YER,2016-07-01,278.484073
ZAR,2016-07-01,16.259256
ZMK,2016-07-01,5849.882763
ZMW,2016-07-01,11.093766
ZWL,2016-07-01,359.014006
AED,2016-06-01,4.10841
AFN,2016-06-01,77.122
ALL,2016-06-01,138.475434
AMD,2016-06-01,534.24183
ANG,2016-06-01,2.000754
AOA,2016-06-01,185.430784
ARS,2016-06-01,15.625801
AUD,2016-06-01,1.542551
AWG,2016-06-01,2.00588
AZN,2016-06-01,1.664331
BAM,2016-06-01,1.957516
BBD,2016-06-01,2.237041
BDT,2016-06-01,87.908109
BGN,2016-06-01,1.9577589999999998
BHD,2016-06-01,0.42172499999999996
BIF,2016-06-01,1735.194714
BMD,2016-06-01,1.118521
BND,2016-06-01,1.541034
BOB,2016-06-01,7.705877
BRL,2016-06-01,4.030767
BSD,2016-06-01,1.118521
BTC,2016-06-01,0.0020889999999999997
BTN,2016-06-01,75.336657
BWP,2016-06-01,12.534129
BYR,2016-06-01,22193.128256
BZD,2016-06-01,2.239602
CAD,2016-06-01,1.4627219999999999
CDF,2016-06-01,1039.499999
CHF,2016-06-01,1.106718
CLF,2016-06-01,0.027513
CLP,2016-06-01,772.726326
CNY,2016-06-01,7.358721
COP,2016-06-01,3465.087646
CRC,2016-06-01,600.756896
CUC,2016-06-01,1.118521
CUP,2016-06-01,1.118633
CVE,2016-06-01,110.313507
CZK,2016-06-01,27.053157
DJF,2016-06-01,198.758609
DKK,2016-06-01,7.444658
DOP,2016-06-01,51.317796
DZD,2016-06-01,123.458958
EGP,2016-06-01,9.931314
ERN,2016-06-01,16.776133
ETB,2016-06-01,24.377342
EUR,2016-06-01,1.0
FJD,2016-06-01,2.358588
FKP,2016-06-01,0.776022
GBP,2016-06-01,0.776022
GEL,2016-06-01,2.390391
GGP,2016-06-01,0.776022
GHS,2016-06-01,4.296679
GIP,2016-06-01,0.776022
GMD,2016-06-01,47.735309
GNF,2016-06-01,8226.160519
GTQ,2016-06-01,8.530552
GYD,2016-06-01,230.495238
HKD,2016-06-01,8.691061
HNL,2016-06-01,25.303924
HRK,2016-06-01,7.501614
HTG,2016-06-01,69.883173
HUF,2016-06-01,314.076247
IDR,2016-06-01,15265.085675
ILS,2016-06-01,4.308412
IMP,2016-06-01,0.776022
INR,2016-06-01,75.381203
IQD,2016-06-01,1320.840837
IRR,2016-06-01,33900.684311
ISK,2016-06-01,139.106168
JEP,2016-06-01,0.776022
JMD,2016-06-01,139.395193
JOD,2016-06-01,0.792179
JPY,2016-06-01,122.859767
KES,2016-06-01,112.810485
KGS,2016-06-01,76.39239
KHR,2016-06-01,4563.223237
KMF,2016-06-01,487.325314
KPW,2016-06-01,1006.567953
KRW,2016-06-01,1334.773595
KWD,2016-06-01,0.337986
KYD,2016-06-01,0.921937
KZT,2016-06-01,376.958686
LAK,2016-06-01,9077.589653
LBP,2016-06-01,1688.414447
LKR,2016-06-01,165.756713
LRD,2016-06-01,101.236245
LSL,2016-06-01,17.495655
LTL,2016-06-01,3.403842
LVL,2016-06-01,0.700807
LYD,2016-06-01,1.5203929999999999
MAD,2016-06-01,10.897891
MDL,2016-06-01,22.222008
MGA,2016-06-01,3646.474367
MKD,2016-06-01,61.643208
MMK,2016-06-01,1327.84623
MNT,2016-06-01,2230.516675
MOP,2016-06-01,8.950614999999999
MRO,2016-06-01,397.10635
MUR,2016-06-01,39.783557
MVR,2016-06-01,17.089132
MWK,2016-06-01,777.597541
MXN,2016-06-01,20.693337
MYR,2016-06-01,4.640362
MZN,2016-06-01,65.019609
NAD,2016-06-01,17.495655
NGN,2016-06-01,222.665591
NIO,2016-06-01,31.913923
NOK,2016-06-01,9.298881
NPR,2016-06-01,120.585926
NZD,2016-06-01,1.640352
OMR,2016-06-01,0.43071099999999996
PAB,2016-06-01,1.118521
PEN,2016-06-01,3.764256
PGK,2016-06-01,3.541432
PHP,2016-06-01,52.182211
PKR,2016-06-01,117.184504
PLN,2016-06-01,4.389645
PYG,2016-06-01,6365.924416
QAR,2016-06-01,4.073615
RON,2016-06-01,4.521387
RSD,2016-06-01,123.153155
RUB,2016-06-01,74.845622
RWF,2016-06-01,834.732416
SAR,2016-06-01,4.19568
SBD,2016-06-01,8.722862
SCR,2016-06-01,14.841472
SDG,2016-06-01,6.80527
SEK,2016-06-01,9.290064
SGD,2016-06-01,1.541116
SHP,2016-06-01,0.776022
SLL,2016-06-01,4412.004859
SOS,2016-06-01,664.54726
SRD,2016-06-01,7.185777
STD,2016-06-01,24556.870066
SVC,2016-06-01,9.779314
SYP,2016-06-01,245.223355
SZL,2016-06-01,17.495655
THB,2016-06-01,39.937206
TJS,2016-06-01,8.801639
TMT,2016-06-01,3.916463
TND,2016-06-01,2.367864
TOP,2016-06-01,2.553913
TRY,2016-06-01,3.293278
TTD,2016-06-01,7.446324
TWD,2016-06-01,36.478304
TZS,2016-06-01,2450.322768
UAH,2016-06-01,28.060351
UGX,2016-06-01,3760.755508
USD,2016-06-01,1.118521
UYU,2016-06-01,34.700315
UZS,2016-06-01,3282.091971
VEF,2016-06-01,11.15458
VND,2016-06-01,25085.660042
VUV,2016-06-01,124.801743
WST,2016-06-01,2.868624
XAF,2016-06-01,657.84783
XAG,2016-06-01,0.07016399999999999
XAU,2016-06-01,0.000919
XCD,2016-06-01,3.023384
XDR,2016-06-01,0.7970929999999999
XOF,2016-06-01,660.269539
XPF,2016-06-01,119.573553
YER,2016-06-01,279.516083
ZAR,2016-06-01,17.500073
ZMK,2016-06-01,5875.673355
ZMW,2016-06-01,11.693043
ZWL,2016-06-01,360.596806
AED,2016-05-01,4.207395
AFN,2016-05-01,78.340528
ALL,2016-05-01,138.727694
AMD,2016-05-01,549.091147
ANG,2016-05-01,2.048992
AOA,2016-05-01,189.891003
ARS,2016-05-01,16.353064
AUD,2016-05-01,1.505703
AWG,2016-05-01,2.054558
AZN,2016-05-01,1.723423
BAM,2016-05-01,1.954972
BBD,2016-05-01,2.291329
BDT,2016-05-01,89.734881
BGN,2016-05-01,1.957634
BHD,2016-05-01,0.431957
BIF,2016-05-01,1776.782195
BMD,2016-05-01,1.145664
BND,2016-05-01,1.53674
BOB,2016-05-01,7.912904
BRL,2016-05-01,3.935721
BSD,2016-05-01,1.145664
BTC,2016-05-01,0.00253
BTN,2016-05-01,76.027814
BWP,2016-05-01,12.138873
BYR,2016-05-01,21998.5599
BZD,2016-05-01,2.282208
CAD,2016-05-01,1.438242
CDF,2016-05-01,1064.322179
CHF,2016-05-01,1.098952
CLF,2016-05-01,0.028186
CLP,2016-05-01,755.834761
CNY,2016-05-01,7.416844
COP,2016-05-01,3268.072454
CRC,2016-05-01,614.094536
CUC,2016-05-01,1.145664
CUP,2016-05-01,1.144461
CVE,2016-05-01,110.415692
CZK,2016-05-01,27.050052
DJF,2016-05-01,203.671914
DKK,2016-05-01,7.44193
DOP,2016-05-01,52.373713
DZD,2016-05-01,124.975368
EGP,2016-05-01,10.174194
ERN,2016-05-01,17.186684
ETB,2016-05-01,24.704018
EUR,2016-05-01,1.0
FJD,2016-05-01,2.364517
FKP,2016-05-01,0.785049
GBP,2016-05-01,0.785049
GEL,2016-05-01,2.550392
GGP,2016-05-01,0.785049
GHS,2016-05-01,4.346646
GIP,2016-05-01,0.785049
GMD,2016-05-01,48.799802
GNF,2016-05-01,8648.107589
GTQ,2016-05-01,8.85245
GYD,2016-05-01,235.851048
HKD,2016-05-01,8.887333
HNL,2016-05-01,25.841238
HRK,2016-05-01,7.511405
HTG,2016-05-01,71.119005
HUF,2016-05-01,312.206139
IDR,2016-05-01,15111.350936
ILS,2016-05-01,4.283025
IMP,2016-05-01,0.785049
INR,2016-05-01,76.08869
IQD,2016-05-01,1268.491808
IRR,2016-05-01,34658.065019
ISK,2016-05-01,140.256812
JEP,2016-05-01,0.785049
JMD,2016-05-01,140.577254
JOD,2016-05-01,0.8116089999999999
JPY,2016-05-01,122.142599
KES,2016-05-01,115.758156
KGS,2016-05-01,78.443637
KHR,2016-05-01,4639.826015
KMF,2016-05-01,493.758974
KPW,2016-05-01,1030.994803
KRW,2016-05-01,1309.92971
KWD,2016-05-01,0.34546499999999997
KYD,2016-05-01,0.9441109999999999
KZT,2016-05-01,374.550202
LAK,2016-05-01,9286.168163
LBP,2016-05-01,1728.71392
LKR,2016-05-01,166.896372
LRD,2016-05-01,103.672255
LSL,2016-05-01,16.257115
LTL,2016-05-01,3.450618
LVL,2016-05-01,0.7056629999999999
LYD,2016-05-01,1.537074
MAD,2016-05-01,10.998309
MDL,2016-05-01,22.582316
MGA,2016-05-01,3641.433008
MKD,2016-05-01,62.692208
MMK,2016-05-01,1338.333599
MNT,2016-05-01,2304.503836
MOP,2016-05-01,9.142159
MRO,2016-05-01,393.448824
MUR,2016-05-01,40.162424
MVR,2016-05-01,17.513389
MWK,2016-05-01,785.678029
MXN,2016-05-01,19.685458
MYR,2016-05-01,4.485562
MZN,2016-05-01,61.281587
NAD,2016-05-01,16.257115
NGN,2016-05-01,227.807681
NIO,2016-05-01,32.579922
NOK,2016-05-01,9.23003
NPR,2016-05-01,121.419913
NZD,2016-05-01,1.639644
OMR,2016-05-01,0.44106000000000006
PAB,2016-05-01,1.145664
PEN,2016-05-01,3.757214
PGK,2016-05-01,3.554825
PHP,2016-05-01,53.865036
PKR,2016-05-01,119.923103
PLN,2016-05-01,4.373799
PYG,2016-05-01,6380.517894
QAR,2016-05-01,4.16961
RON,2016-05-01,4.479557
RSD,2016-05-01,122.515512
RUB,2016-05-01,74.795442
RWF,2016-05-01,871.525063
SAR,2016-05-01,4.296316
SBD,2016-05-01,8.892885
SCR,2016-05-01,15.604384
SDG,2016-05-01,6.973241
SEK,2016-05-01,9.19688
SGD,2016-05-01,1.5403289999999998
SHP,2016-05-01,0.785049
SLL,2016-05-01,4521.937181
SOS,2016-05-01,695.221208
SRD,2016-05-01,6.373904
STD,2016-05-01,24355.162822
SVC,2016-05-01,10.003051
SYP,2016-05-01,251.464539
SZL,2016-05-01,16.256542
THB,2016-05-01,39.973421
TJS,2016-05-01,9.016035
TMT,2016-05-01,4.010665
TND,2016-05-01,2.296385
TOP,2016-05-01,2.556715
TRY,2016-05-01,3.203218
TTD,2016-05-01,7.609366
TWD,2016-05-01,36.937021
TZS,2016-05-01,2504.954998
UAH,2016-05-01,28.800283
UGX,2016-05-01,3801.84513
USD,2016-05-01,1.145664
UYU,2016-05-01,36.330529
UZS,2016-05-01,3324.672066
VEF,2016-05-01,11.426283
VND,2016-05-01,25556.544645
VUV,2016-05-01,123.643915
WST,2016-05-01,2.867077
XAF,2016-05-01,656.247835
XAG,2016-05-01,0.064332
XAU,2016-05-01,0.0008839999999999999
XCD,2016-05-01,3.096754
XDR,2016-05-01,0.8073509999999999
XOF,2016-05-01,660.968957
XPF,2016-05-01,119.421775
YER,2016-05-01,286.408067
ZAR,2016-05-01,16.267563
ZMK,2016-05-01,6018.261036
ZMW,2016-05-01,10.985672
ZWL,2016-05-01,369.347575
AED,2016-04-01,4.184755
AFN,2016-04-01,78.22692
ALL,2016-04-01,139.027097
AMD,2016-04-01,547.998586
ANG,2016-04-01,2.037848
AOA,2016-04-01,182.939063
ARS,2016-04-01,16.810356
AUD,2016-04-01,1.483024
AWG,2016-04-01,2.043212
AZN,2016-04-01,1.7380879999999999
BAM,2016-04-01,1.957643
BBD,2016-04-01,2.278675
BDT,2016-04-01,89.287232
BGN,2016-04-01,1.957802
BHD,2016-04-01,0.42944299999999996
BIF,2016-04-01,1767.064144
BMD,2016-04-01,1.139338
BND,2016-04-01,1.538647
BOB,2016-04-01,7.771387
BRL,2016-04-01,4.056952
BSD,2016-04-01,1.139338
BTC,2016-04-01,0.002738
BTN,2016-04-01,75.478571
BWP,2016-04-01,12.36986
BYR,2016-04-01,22860.181633
BZD,2016-04-01,2.27247
CAD,2016-04-01,1.481475
CDF,2016-04-01,1058.44346
CHF,2016-04-01,1.092606
CLF,2016-04-01,0.028024999999999998
CLP,2016-04-01,764.565122
CNY,2016-04-01,7.3761849999999995
COP,2016-04-01,3466.161149
CRC,2016-04-01,609.554593
CUC,2016-04-01,1.139338
CUP,2016-04-01,1.1393659999999999
CVE,2016-04-01,110.828207
CZK,2016-04-01,27.054926
DJF,2016-04-01,202.430664
DKK,2016-04-01,7.455979
DOP,2016-04-01,52.003628
DZD,2016-04-01,123.367107
EGP,2016-04-01,10.115434
ERN,2016-04-01,17.091773
ETB,2016-04-01,24.545251
EUR,2016-04-01,1.0
FJD,2016-04-01,2.355239
FKP,2016-04-01,0.800663
GBP,2016-04-01,0.800663
GEL,2016-04-01,2.620533
GGP,2016-04-01,0.800663
GHS,2016-04-01,4.379865
GIP,2016-04-01,0.800663
GMD,2016-04-01,48.585216
GNF,2016-04-01,8657.399027
GTQ,2016-04-01,8.789923
GYD,2016-04-01,235.25688
HKD,2016-04-01,8.833654
HNL,2016-04-01,25.732133
HRK,2016-04-01,7.5162510000000005
HTG,2016-04-01,70.829668
HUF,2016-04-01,313.984914
IDR,2016-04-01,15027.216875
ILS,2016-04-01,4.30116
IMP,2016-04-01,0.800663
INR,2016-04-01,75.444928
IQD,2016-04-01,1240.225894
IRR,2016-04-01,34434.768937
ISK,2016-04-01,140.953945
JEP,2016-04-01,0.800663
JMD,2016-04-01,138.720273
JOD,2016-04-01,0.8074100000000001
JPY,2016-04-01,127.382384
KES,2016-04-01,115.668841
KGS,2016-04-01,80.226113
KHR,2016-04-01,4559.913748
KMF,2016-04-01,492.359486
KPW,2016-04-01,1025.301269
KRW,2016-04-01,1308.005097
KWD,2016-04-01,0.34393199999999996
KYD,2016-04-01,0.9389600000000001
KZT,2016-04-01,390.306732
LAK,2016-04-01,9251.791435
LBP,2016-04-01,1716.875384
LKR,2016-04-01,167.362537
LRD,2016-04-01,96.465969
LSL,2016-04-01,16.794149
LTL,2016-04-01,3.441162
LVL,2016-04-01,0.704996
LYD,2016-04-01,1.544538
MAD,2016-04-01,10.981256
MDL,2016-04-01,22.257791
MGA,2016-04-01,3627.717254
MKD,2016-04-01,61.995162
MMK,2016-04-01,1382.016496
MNT,2016-04-01,2331.65433
MOP,2016-04-01,9.105566
MRO,2016-04-01,390.64714
MUR,2016-04-01,40.152806
MVR,2016-04-01,17.378695
MWK,2016-04-01,777.68353
MXN,2016-04-01,19.734979
MYR,2016-04-01,4.437697
MZN,2016-04-01,57.559335
NAD,2016-04-01,16.796878
NGN,2016-04-01,226.744468
NIO,2016-04-01,32.144119
NOK,2016-04-01,9.471304
NPR,2016-04-01,120.775365
NZD,2016-04-01,1.650157
OMR,2016-04-01,0.438712
PAB,2016-04-01,1.139338
PEN,2016-04-01,3.81223
PGK,2016-04-01,3.519869
PHP,2016-04-01,52.458371
PKR,2016-04-01,119.324874
PLN,2016-04-01,4.256966
PYG,2016-04-01,6439.311848
QAR,2016-04-01,4.148371
RON,2016-04-01,4.47147
RSD,2016-04-01,122.911235
RUB,2016-04-01,77.058561
RWF,2016-04-01,864.724744
SAR,2016-04-01,4.272328
SBD,2016-04-01,9.043836
SCR,2016-04-01,15.263922
SDG,2016-04-01,6.954987
SEK,2016-04-01,9.268947
SGD,2016-04-01,1.538216
SHP,2016-04-01,0.800663
SLL,2016-04-01,4551.653578
SOS,2016-04-01,700.314055
SRD,2016-04-01,5.807204
STD,2016-04-01,24547.312701
SVC,2016-04-01,9.960988
SYP,2016-04-01,250.1784
SZL,2016-04-01,16.790668
THB,2016-04-01,40.070559
TJS,2016-04-01,8.966131
TMT,2016-04-01,3.988972
TND,2016-04-01,2.287366
TOP,2016-04-01,2.55389
TRY,2016-04-01,3.216858
TTD,2016-04-01,7.488192
TWD,2016-04-01,36.802005
TZS,2016-04-01,2490.941336
UAH,2016-04-01,29.741291
UGX,2016-04-01,3840.239808
USD,2016-04-01,1.139338
UYU,2016-04-01,36.278137
UZS,2016-04-01,3274.325153
VEF,2016-04-01,11.372917
VND,2016-04-01,25392.587242
VUV,2016-04-01,122.811094
WST,2016-04-01,2.856065
XAF,2016-04-01,657.019232
XAG,2016-04-01,0.075704
XAU,2016-04-01,0.0009329999999999999
XCD,2016-04-01,3.077374
XDR,2016-04-01,0.808792
XOF,2016-04-01,661.335225
XPF,2016-04-01,119.595338
YER,2016-04-01,244.910863
ZAR,2016-04-01,16.777406
ZMK,2016-04-01,5985.025977
ZMW,2016-04-01,12.492523
ZWL,2016-04-01,367.234446
AED,2016-03-01,3.990871
AFN,2016-03-01,74.568565
ALL,2016-03-01,137.927618
AMD,2016-03-01,534.301217
ANG,2016-03-01,1.943504
AOA,2016-03-01,172.611253
ARS,2016-03-01,17.111199
AUD,2016-03-01,1.514097
AWG,2016-03-01,1.9485100000000002
AZN,2016-03-01,1.6939959999999998
BAM,2016-03-01,1.9541179999999998
BBD,2016-03-01,2.17306
BDT,2016-03-01,85.361712
BGN,2016-03-01,1.954327
BHD,2016-03-01,0.409813
BIF,2016-03-01,1707.278435
BMD,2016-03-01,1.08653
BND,2016-03-01,1.524449
BOB,2016-03-01,7.454738
BRL,2016-03-01,4.28625
BSD,2016-03-01,1.08653
BTC,2016-03-01,0.0025139999999999997
BTN,2016-03-01,73.965344
BWP,2016-03-01,12.306598
BYR,2016-03-01,23296.782458
BZD,2016-03-01,2.1704689999999998
CAD,2016-03-01,1.460253
CDF,2016-03-01,1002.981982
CHF,2016-03-01,1.084231
CLF,2016-03-01,0.026730999999999998
CLP,2016-03-01,753.647098
CNY,2016-03-01,7.117642
COP,2016-03-01,3545.822433
CRC,2016-03-01,582.617255
CUC,2016-03-01,1.08653
CUP,2016-03-01,1.086856
CVE,2016-03-01,110.244602
CZK,2016-03-01,27.016671
DJF,2016-03-01,193.126663
DKK,2016-03-01,7.453291
DOP,2016-03-01,49.552991
DZD,2016-03-01,118.10583
EGP,2016-03-01,8.513884000000001
ERN,2016-03-01,16.299582
ETB,2016-03-01,23.251311
EUR,2016-03-01,1.0
FJD,2016-03-01,2.318854
FKP,2016-03-01,0.7785249999999999
